id,cluster
262971486,7
333651229,5
470110295,0
655030398,9
527084603,4
324939132,5
385378206,5
613611986,9
478845326,0
871308694,1
289978738,7
973568337,8
950989531,8
271577512,7
727174416,3
28356541,6
132970493,2
240787931,7
998561157,8
599638679,4
665096267,9
493887011,0
379959891,5
892013629,1
999606331,8
902656937,8
871734255,1
680205738,9
893950070,1
844472915,1
214241097,7
145431569,2
234347883,7
992237896,8
439952824,0
402301847,5
897615471,1
368037211,5
24428250,6
535966038,4
132886319,2
235046363,7
321421697,5
17916458,6
914181857,8
460582467,0
259805885,7
267125197,7
744342398,3
593557011,4
435109474,0
85082775,6
24259004,6
408237467,0
928983883,8
117706908,2
134925590,2
918833442,8
833426129,1
409049541,0
757206647,3
187002247,2
828211408,1
480378116,0
446265194,0
132236320,2
196699676,2
34861654,6
736515436,3
545421208,4
545461802,4
267028672,7
535827582,4
833488926,1
252906016,7
341557016,5
391934132,5
535571993,4
560629963,4
319904387,5
245142589,7
677831055,9
723893007,3
775757871,3
306488492,5
431338411,0
964145408,8
553851428,4
752571795,3
685231451,9
607888563,9
170038994,2
610026392,9
119545428,2
881712792,1
211138643,7
124124006,2
205447543,7
861125760,1
666599972,9
976996845,8
703379953,3
502922540,0
56307881,6
132016365,2
533792997,4
898230967,1
540618716,4
888134771,1
597532712,4
124377946,2
90334814,6
938629806,8
287840188,7
480095836,0
180808323,2
810128752,1
563892635,4
910058826,8
966409657,8
158826464,2
958721902,8
462813743,0
998768154,8
812310230,1
752253061,3
237899728,7
630684924,9
253716709,7
266283840,7
795476737,3
803270169,1
213256016,7
364108235,5
147873282,2
343758627,5
390870487,5
552642910,4
369557004,5
64846866,6
10253319,6
939305849,8
237706619,7
653454984,9
276203635,7
810958637,1
173467151,2
451881138,0
560896916,4
976944180,8
137246598,2
584384651,4
89962957,6
601181230,4
816965078,1
560699044,4
54993465,6
502084354,0
723345770,3
51642158,6
694988290,9
966046976,8
549192854,4
101356244,2
572903957,4
489976710,0
823191479,1
392642392,5
896941160,1
97808888,6
178850495,2
964726407,8
251212700,7
8143815,6
32849583,6
381274234,5
933532755,8
951008441,8
110715926,2
333062235,5
288140139,7
42675185,6
6239526,6
925042965,8
141749993,2
959660595,8
642349119,9
657735556,9
783784077,3
880717044,1
666076916,9
976925620,8
125300115,2
748169758,3
795363965,3
427006458,0
454761297,0
137054175,2
902811471,8
661142738,9
791028070,3
425323358,0
312181614,5
931893860,8
797827435,3
692525138,9
173116442,2
889101348,1
48001491,6
343111844,5
758418798,3
589639114,4
186102760,2
314908958,5
828875811,1
135018451,2
559539350,4
516530583,4
211016755,7
29056201,6
817160785,1
217892393,7
743978149,3
800680505,3
473712384,0
879833969,1
735626008,3
189867767,2
244669039,7
380946003,5
133397892,2
298640184,7
276215463,7
901632376,8
486829922,0
372013644,5
131063078,2
751385227,3
427074301,0
847356579,1
647512216,9
519357554,4
937223478,8
294718013,7
279393108,7
294119096,7
973361088,8
748608488,3
238288699,7
171257836,2
486734821,0
17874907,6
334298495,5
593105184,4
787707673,3
368684687,5
134299149,2
752333553,3
28665345,6
993502230,8
385646602,5
951375029,8
950082721,8
362725173,5
121367822,2
128697550,2
108310468,2
592602506,4
993814554,8
899898092,1
736225307,3
264757095,7
357585322,5
19894838,6
616360501,9
555962783,4
661210036,9
962137495,8
242194192,7
378239938,5
730703896,3
58575200,6
123490946,2
856453967,1
553510740,4
624458772,9
818111033,1
29805582,6
856774576,1
278896898,7
384358578,5
176680169,2
182098124,2
911298596,8
304343990,5
858387075,1
360959887,5
230154478,7
25755443,6
966157382,8
949855077,8
711160268,3
423053642,0
630890846,9
911328095,8
879036733,1
965329010,8
209513650,7
898439019,1
843030759,1
544588227,4
663758165,9
253590434,7
14413203,6
257253542,7
579031493,4
805647965,1
173333130,2
459830444,0
366188654,5
573578762,4
140021220,2
523996664,4
525976501,4
570057003,4
897657153,1
392812742,5
359635333,5
89518654,6
98223477,2
209146627,7
934561093,8
755927804,3
329915605,5
420272149,0
144357075,2
51333732,6
888776875,1
947067648,8
18367850,6
86985411,6
56175343,6
539635929,4
812628283,1
523005636,4
469382239,0
972596185,8
294399717,7
10851211,6
576145020,4
999554705,8
689718026,9
20269012,6
114717257,2
758270548,3
620242771,9
318454987,5
613728061,9
575887964,4
566829548,4
243264523,7
399946083,5
441752153,0
32293510,6
677095399,9
501615988,0
711000073,3
423901482,0
770078799,3
349378560,5
205551090,7
290020117,7
319379011,5
838213093,1
694059717,9
484337130,0
629611488,9
322294351,5
271057511,7
356690424,5
130463787,2
111518985,2
416235278,0
793503957,3
193640432,2
960081070,8
116753201,2
962828052,8
981699012,8
220660235,7
420785222,0
654320029,9
513289961,4
158107319,2
120200164,2
811621330,1
55150503,6
261448770,7
377355909,5
822265175,1
178980125,2
781734656,3
883480199,1
649390230,9
838716196,1
610767695,9
985072646,8
149069167,2
418608332,0
448602835,0
505476690,4
610271263,9
873688115,1
442552236,0
542408880,4
270943653,7
63876898,6
60958779,6
999348485,8
683090568,9
533279144,4
915675968,8
407080127,0
712583756,3
143864421,2
137286379,2
737777305,3
144491087,2
261048717,7
956453381,8
199496107,7
72394609,6
66870507,6
250215551,7
359106469,5
558358251,4
88433667,6
530672994,4
598535783,4
55569283,6
360266737,5
791735697,3
90158558,6
767332205,3
492002548,0
99014374,2
576514366,4
354083703,5
494633989,0
682550773,9
904518397,8
28188648,6
744396245,3
189802978,2
604844328,9
853031589,1
41429188,6
965634095,8
91526080,6
715467761,3
781821954,3
855291242,1
574394176,4
899339032,1
26118435,6
256877008,7
19112771,6
371353732,5
264310508,7
396011827,5
959859897,8
831491520,1
982175945,8
260977315,7
166205528,2
161733040,2
242693040,7
330778510,5
952989641,8
128229876,2
263623087,7
850997637,1
985569527,8
227533029,7
447475506,0
970958143,8
635855088,9
956079437,8
889755113,1
212074848,7
216026591,7
750552374,3
679864312,9
393961570,5
854984934,1
608364253,9
886351575,1
48336437,6
412082196,0
166781388,2
728741412,3
131546650,2
984301940,8
681465193,9
64256330,6
162704914,2
100813928,2
785725360,3
864287942,1
638143498,9
258215958,7
263547922,7
770947503,3
391299907,5
70729914,6
347732507,5
115896040,2
519854665,4
275498405,7
956566920,8
864181712,1
640964957,9
285581958,7
487045858,0
638212874,9
936151157,8
311194546,5
759521862,3
714599756,3
418962860,0
650120450,9
126204763,2
996393631,8
144767504,2
219746252,7
934545199,8
275816712,7
266161684,7
661874292,9
884538611,1
380564917,5
53679688,6
328393206,5
234228743,7
454181136,0
984152302,8
384095902,5
238797807,7
584961806,4
847644050,1
391067467,5
245778486,7
679228810,9
176206366,2
731163725,3
64416015,6
89359094,6
622657508,9
253684159,7
806362250,1
44210266,6
132440700,2
79458834,6
472363497,0
397616019,5
565804809,4
702598956,3
482332289,0
77635712,6
271700395,7
882070466,1
880577128,1
320057974,5
545341785,4
830249781,1
851898910,1
796494201,3
712278834,3
23852462,6
207312052,7
740439582,3
777097628,3
238372005,7
501640548,0
252373850,7
884485871,1
733881479,3
479381269,0
835719528,1
237082614,7
593910825,4
140938452,2
213704416,7
331130499,5
207395636,7
297886249,7
140662934,2
804330800,1
367639423,5
911859845,8
758826350,3
6884520,6
977093293,8
671869101,9
100650979,2
128348979,2
815305035,1
71049529,6
147229838,2
770262440,3
963724395,8
79786913,6
48639040,6
979117636,8
936158061,8
215447498,7
672540196,9
562277886,4
563219401,4
996036340,8
195551971,2
885863048,1
594024438,4
763479516,3
569703986,4
613289368,9
583790734,4
17102028,6
592748636,4
118369015,2
70669888,6
910309854,8
911716701,8
254631868,7
93308393,6
732723646,3
281686419,7
755156272,3
997743861,8
678832833,9
93787486,6
438095643,0
626559241,9
324890854,5
910305428,8
711336537,3
167201486,2
938766048,8
60481080,6
387005883,5
418155128,0
462026086,0
883523610,1
602063212,4
506432834,4
711086561,3
421356113,0
879904083,1
47744291,6
143758212,2
613980929,9
736480589,3
703665661,3
391648981,5
76301619,6
161645087,2
862143830,1
615878191,9
340314092,5
21545091,6
492553487,0
355307535,5
29020733,6
732283023,3
520516799,4
716934266,3
283704622,7
130081156,2
8809319,6
432795331,0
312793872,5
895151100,1
72826145,6
699659710,9
747903746,3
310436890,5
668511387,9
537197242,4
68075537,6
133751026,2
53872756,6
846583239,1
76016247,6
63360294,6
281133558,7
611292196,9
977102107,8
718504840,3
820085857,1
918446015,8
450707681,0
67982810,6
688548079,9
440673808,0
96910546,6
505797886,4
21669047,6
82032153,6
38012253,6
312137551,5
687735309,9
117087071,2
122718562,2
712124637,3
941405724,8
40732668,6
798583366,3
382023482,5
840868153,1
659122050,9
92371550,6
577650739,4
441232181,0
850432951,1
385433714,5
9628848,6
853356728,1
638391022,9
760761225,3
180305692,2
729081115,3
393882097,5
688624560,9
525166151,4
24258028,6
62651826,6
657449047,9
290315,6
114359327,2
342488666,5
797762991,3
724554009,3
434956221,0
642329072,9
250753590,7
543483066,4
765998520,3
475263444,0
123589979,2
365990429,5
100790454,2
392364950,5
887761479,1
941029805,8
107800708,2
708238035,3
445528838,0
584969001,4
36446335,6
321929033,5
990434588,8
886301923,1
278476967,7
616680568,9
334411095,5
889135106,1
401023064,5
516540937,4
39568978,6
501923044,0
734890103,3
196896313,2
28460953,6
839705686,1
85811430,6
685325010,9
627949043,9
89969929,6
489149211,0
844452684,1
113457514,2
308055435,5
308104691,5
352775660,5
704934586,3
556163849,4
322415408,5
372841089,5
919768517,8
296698783,7
988920050,8
269436833,7
378852141,5
110902033,2
77075371,6
977468199,8
867186576,1
858704671,1
858161168,1
483348601,0
227594938,7
143033926,2
689314761,9
820934926,1
271660612,7
326815167,5
934377001,8
727563288,3
65700772,6
366800254,5
379200904,5
249370585,7
334694611,5
303764011,5
954694135,8
388163967,5
977587963,8
778813850,3
174451463,2
795391540,3
242175278,7
625715779,9
492592726,0
107857524,2
618766889,9
903489660,8
822082193,1
164731952,2
659947684,9
960749423,8
443232483,0
823828359,1
573199299,4
851874278,1
2090159,6
675561081,9
524746065,4
817712758,1
546021456,4
536801563,4
568171051,4
297134133,7
52370690,6
188016105,2
416514260,0
663079343,9
660339667,9
467068731,0
738088681,3
615046696,9
509576284,4
910891385,8
397016102,5
969095214,8
823822283,1
887351594,1
643654153,9
29474257,6
238867460,7
929904490,8
721612458,3
1241315,6
591082986,4
754735773,3
294763888,7
753054118,3
622128142,9
587039190,4
579396736,4
535559055,4
31715829,6
104298520,2
714839872,3
336975387,5
394258326,5
235091311,7
56978089,6
89082500,6
645228172,9
918116594,8
732886145,3
219268772,7
522994725,4
433210438,0
316430425,5
126758405,2
686631061,9
182640077,2
732147975,3
600827517,4
457338379,0
458510328,0
993192695,8
852179027,1
956541996,8
969540607,8
994828362,8
107763368,2
918814099,8
483950148,0
594293797,4
670070137,9
137098903,2
117954106,2
758038045,3
401551434,5
718198940,3
177072101,2
742651733,3
115148100,2
790795204,3
20780741,6
471094834,0
180266122,2
851186088,1
89781560,6
822747528,1
338463698,5
394137054,5
29124941,6
164363079,2
310047923,5
711637672,3
222595046,7
82818594,6
346241519,5
678818569,9
199212071,7
872038744,1
665872921,9
877746345,1
655488348,9
447057486,0
336306586,5
195211171,2
226846135,7
302557727,5
55025694,6
988099891,8
326909430,5
248107802,7
271901355,7
480154333,0
784119258,3
713196505,3
966047312,8
308823816,5
319161992,5
616490780,9
834116521,1
667364326,9
586236250,4
373195952,5
472373449,0
571667537,4
311770034,5
264234525,7
45320036,6
375245129,5
401319039,5
849382573,1
530795249,4
683694892,9
64125599,6
792378573,3
300270990,7
953258668,8
771444202,3
755218607,3
151728620,2
3271119,6
799632837,3
320363128,5
625536595,9
471164130,0
191658918,2
394979581,5
882676250,1
836386047,1
709054565,3
817825904,1
272391927,7
701544179,9
610302327,9
260219623,7
86828118,6
115976617,2
409713649,0
163379249,2
579841287,4
105360147,2
181755528,2
206561324,7
555656755,4
915317685,8
88303394,6
813500319,1
712717852,3
791690986,3
160085031,2
540195630,4
235839905,7
525860180,4
815344295,1
115127584,2
545416549,4
619821764,9
429832160,0
720363122,3
548349841,4
391657490,5
847130496,1
235010638,7
29185641,6
315363665,5
97226112,6
971670836,8
259866437,7
288886650,7
644743713,9
627768647,9
811912213,1
234086334,7
888051342,1
421754918,0
990107063,8
622781945,9
622443668,9
259935525,7
785383065,3
969635528,8
980374528,8
591815553,4
116073424,2
274328106,7
93096004,6
258841859,7
194907937,2
38540863,6
311319319,5
766528164,3
50069148,6
795416565,3
5010680,6
268384433,7
339533532,5
205497314,7
402098797,5
187587530,2
67001256,6
764915104,3
751124939,3
881359236,1
146229212,2
639303045,9
39620708,6
135678014,2
205733039,7
746038149,3
306035128,5
140614423,2
237484289,7
724983150,3
213798953,7
745070439,3
89766609,6
167534601,2
24375412,6
529671026,4
95465091,6
180870827,2
73945097,6
540388095,4
326230064,5
447235578,0
333829013,5
676887543,9
874018416,1
502041754,0
530464799,4
48949471,6
409263277,0
435269183,0
855008046,1
520258700,4
918605939,8
806915971,1
468552547,0
727235765,3
907158205,8
824930526,1
827754357,1
517557589,4
279842664,7
694761185,9
73732559,6
885236434,1
360735385,5
523394860,4
644921807,9
295842442,7
652484814,9
845609722,1
231916222,7
440079142,0
259778025,7
439315693,0
862354815,1
242758899,7
154632706,2
365273973,5
501306963,0
139947185,2
565039248,4
128119145,2
404662792,5
806524006,1
247415703,7
734736150,3
959083544,8
833721026,1
202426735,7
436812701,0
598690302,4
28982317,6
615315341,9
837483607,1
415736727,0
131646733,2
394272204,5
738234307,3
530693288,4
781783582,3
154437338,2
568038414,4
860647088,1
767251221,3
521183535,4
231344503,7
729695797,3
201726274,7
415204505,0
132178748,2
187208206,2
175440596,2
27395511,6
619533725,9
821888448,1
764300067,3
513209913,4
218046046,7
643784414,9
178744897,2
468957966,0
855798424,1
972230555,8
550924556,4
723610710,3
463910050,0
886510056,1
776101408,3
919827407,8
222452501,7
822893664,1
926111437,8
529967386,4
713007215,3
709165819,3
723187367,3
655857385,9
402501184,5
796784632,3
211367967,7
142549003,2
467619238,0
713639577,3
276742668,7
729156605,3
633314106,9
355216167,5
498401915,0
657509292,9
17491504,6
252169798,7
196057687,2
319918153,5
935750008,8
269467822,7
244539554,7
997022956,8
510993418,4
303569689,5
997017803,8
595703214,4
184756673,2
410069016,0
296380086,7
231188043,7
843499238,1
91859612,6
120549659,2
500685879,0
477408904,0
687176703,9
123324860,2
912623596,8
906548321,8
360896199,5
99269148,2
24672118,6
186633432,2
391233996,5
749889226,3
983470535,8
341858244,5
796701572,3
831892524,1
6943144,6
667748387,9
542957852,4
761813523,3
784982591,3
187256454,2
394885801,5
738269457,3
879068020,1
977991442,8
884824348,1
144428534,2
621053583,9
38703067,6
602446885,4
320986838,5
69409677,6
317510880,5
77589368,6
781096931,3
94358541,6
894205167,1
226901315,7
358184202,5
933064521,8
606074633,9
785491278,3
831774539,1
392615201,5
77043671,6
396428183,5
781676374,3
37690649,6
871799113,1
792111285,3
96805846,6
380206496,5
828736543,1
409560231,0
424757552,0
330698546,5
729073858,3
142129496,2
296344387,7
198605623,7
351896366,5
917805722,8
99224218,2
635078027,9
659099601,9
825995351,1
634829133,9
59179207,6
923475429,8
604666515,9
36991441,6
158202404,2
915040875,8
767725201,3
897183229,1
565167108,4
558321729,4
307576584,5
201863100,7
836917252,1
279340773,7
480815034,0
810841160,1
226392956,7
312172788,5
207824658,7
961439218,8
872167791,1
619550072,9
541038376,4
997396150,8
14577826,6
485315709,0
856250840,1
875169627,1
173984675,2
490951216,0
87623168,6
466520360,0
777706993,3
547805281,4
558131512,4
1794741,6
960868582,8
384273705,5
101400841,2
964748533,8
994124959,8
855459391,1
849247048,1
475149774,0
58318762,6
789693257,3
739309494,3
642083971,9
840732656,1
949047486,8
686685576,9
780979856,3
566447849,4
704270899,3
976517441,8
927547381,8
212458070,7
791644879,3
474429787,0
150257089,2
573619485,4
375290728,5
777773211,3
646827873,9
379361880,5
921197042,8
560508106,4
847292146,1
513901537,4
691066564,9
870170137,1
3201642,6
654951910,9
360783894,5
121877565,2
56386916,6
623102057,9
7006251,6
33411340,6
450851219,0
413299115,0
452442768,0
591439947,4
827263122,1
784878932,3
334147700,5
635204057,9
18422847,6
672229171,9
116374264,2
763947310,3
636208842,9
906387809,8
480011418,0
129870115,2
242300269,7
462793354,0
382929717,5
284208501,7
237357877,7
137404272,2
986741000,8
584316835,4
721624550,3
871860649,1
720314555,3
581530661,4
633098479,9
529663269,4
499631357,0
85593697,6
856735825,1
478795819,0
7832972,6
976853984,8
8129172,6
453813694,0
363673856,5
506114082,4
292736717,7
440180175,0
185203194,2
390214074,5
493914277,0
266211139,7
79518104,6
133006655,2
18242973,6
194002699,2
373126083,5
417171496,0
722672329,3
445879872,0
217258521,7
273639828,7
561129410,4
220838312,7
933659723,8
324169618,5
910207657,8
939999791,8
177320314,2
154943969,2
729204209,3
940116864,8
699828719,9
141803990,2
353760942,5
978049935,8
925863497,8
561128818,4
520733987,4
51252465,6
332618949,5
66515341,6
568243238,4
214804785,7
581502625,4
89340670,6
182524493,2
42718609,6
163765432,2
346941909,5
465973040,0
49103215,6
376781964,5
819483147,1
606530589,9
286983408,7
712846993,3
294190445,7
771812114,3
877954752,1
682894612,9
350894965,5
802437483,3
110772540,2
11437535,6
628229428,9
571373340,4
384740578,5
788417467,3
952672449,8
89050687,6
303947536,5
484738433,0
567369783,4
243446574,7
680323900,9
749503644,3
104913936,2
974619995,8
276037481,7
913698457,8
213086193,7
119391710,2
6902980,6
597123600,4
637812149,9
853819716,1
116682073,2
94873928,6
503184981,0
847165172,1
782604637,3
626146452,9
947235543,8
531334714,4
740805950,3
439498893,0
266566703,7
202029000,7
790609998,3
737086928,3
487641985,0
858046695,1
198733628,7
604970974,9
135781941,2
867129985,1
353179306,5
601411645,4
54325929,6
415980526,0
868111348,1
804873862,1
67265130,6
214181555,7
571303180,4
138521203,2
645029718,9
599282651,4
120116047,2
8851362,6
84067543,6
993354765,8
227865491,7
259924966,7
468958616,0
957111153,8
773351334,3
221995891,7
738238301,3
551294134,4
590424866,4
133685776,2
931287978,8
739976893,3
884221814,1
979211452,8
27204699,6
453572601,0
415609336,0
382747133,5
861202374,1
477280620,0
102797214,2
362803289,5
459921290,0
817157328,1
561463138,4
448757395,0
968339484,8
164439205,2
115510517,2
473671968,0
670899808,9
158638664,2
676846728,9
606487056,9
747334343,3
545107609,4
173089125,2
183820236,2
844318662,1
394652687,5
747761755,3
112247648,2
400811651,5
583134633,4
171287292,2
266202652,7
99133621,2
491815439,0
24680549,6
770944585,3
839590673,1
481970449,0
984842611,8
386814449,5
937342514,8
238155026,7
487528711,0
951050539,8
132720773,2
327398057,5
377807241,5
604141092,9
761595576,3
833527300,1
869946036,1
140754366,2
297991656,7
448260095,0
771657585,3
921452006,8
376174814,5
766744330,3
722344936,3
959874990,8
695287362,9
458768878,0
32569754,6
598090762,4
238830987,7
878959433,1
250632498,7
393728182,5
519467163,4
255958936,7
826402524,1
447652311,0
386549203,5
202673891,7
146381355,2
643007560,9
245683272,7
415725648,0
179812027,2
557823495,4
582844296,4
619847667,9
230006908,7
420565199,0
80189201,6
125039799,2
56226975,6
943402607,8
709930243,3
657004818,9
871210404,1
368142932,5
939224124,8
646820595,9
927281709,8
336533108,5
161380912,2
487427259,0
57021618,6
516579698,4
384741611,5
116338879,2
640725552,9
518384234,4
810457289,1
145672914,2
728497099,3
176730827,2
960254162,8
639336978,9
414546962,0
215055763,7
571256451,4
832916702,1
647665366,9
618112509,9
185352160,2
543966902,4
299750184,7
172213030,2
290794147,7
869974831,1
870223299,1
261562201,7
861885255,1
927589584,8
570069212,4
618685727,9
793890631,3
645103869,9
371772578,5
507106812,4
733041229,3
512676647,4
266134362,7
517389970,4
262395978,7
88828169,6
336534183,5
687623306,9
485802442,0
836505568,1
31674126,6
977257914,8
836143677,1
545593027,4
683997678,9
921667644,8
146546582,2
861760418,1
731346767,3
657036482,9
183439315,2
868683060,1
440415911,0
10800026,6
589878726,4
127989021,2
159841864,2
369208970,5
19266863,6
741552437,3
302543669,5
592791433,4
310197876,5
10312998,6
491333969,0
84264319,6
901122193,8
857090332,1
475510269,0
561893426,4
68369342,6
845206485,1
614093136,9
501756854,0
968837671,8
420131590,0
556807556,4
357630554,5
627229843,9
205313514,7
44766156,6
626102849,9
235796240,7
667592557,9
106603163,2
583170403,4
369696728,5
770073764,3
453137843,0
109848,6
364165994,5
56972002,6
492407646,0
12062952,6
600447182,4
693060296,9
40110998,6
90531454,6
743660566,3
588535605,4
404011086,5
706648928,3
808456989,1
626085311,9
274745491,7
289627223,7
470293270,0
609051677,9
278552929,7
334440186,5
738345881,3
651703116,9
428441611,0
716880265,3
336111725,5
829570248,1
66709778,6
978603101,8
450512549,0
143887595,2
188064968,2
931065709,8
836236342,1
211563399,7
806712820,1
907815647,8
133017397,2
786810513,3
739448013,3
995656934,8
756065471,3
755248979,3
246320098,7
648601794,9
697730358,9
557055161,4
769041603,3
530049468,4
204308537,7
993946090,8
603857387,9
396815008,5
200327975,7
35860490,6
322649191,5
66581663,6
581115896,4
757102196,3
63580244,6
174282045,2
395797728,5
256892597,7
530017704,4
829071174,1
238604173,7
168025067,2
146992989,2
591510437,4
734749858,3
858885197,1
491155176,0
187627670,2
510024746,4
628589107,9
80048301,6
123829543,2
792645456,3
736171304,3
13929825,6
713982878,3
571953406,4
598666219,4
796433334,3
239367666,7
815359379,1
74365715,6
574809595,4
326597822,5
577621383,4
683479375,9
917506343,8
106700223,2
866009472,1
389072234,5
143031881,2
372165220,5
827025328,1
224776456,7
344771201,5
74309638,6
714412053,3
179515800,2
963870652,8
880252337,1
304956183,5
32924985,6
630700647,9
277521247,7
587872017,4
566965334,4
879092022,1
633859666,9
178485049,2
956456433,8
606700290,9
344429457,5
9998305,6
350125010,5
420289402,0
301786401,5
547456531,4
111378141,2
991824249,8
811936230,1
421546435,0
319883548,5
52606956,6
190660177,2
432109832,0
987459562,8
68519261,6
452041058,0
384431959,5
238025783,7
824686648,1
114887135,2
745954046,3
456967209,0
599458598,4
595761868,4
270438423,7
933473611,8
735097105,3
477909738,0
116043006,2
374282494,5
118385249,2
63950562,6
965284135,8
635898878,9
558646854,4
625380698,9
191199915,2
378962718,5
397080084,5
391420802,5
146561412,2
670249003,9
326609627,5
688234439,9
597240183,4
964252730,8
914709988,8
668254753,9
226808883,7
37569213,6
710636999,3
764449601,3
725731658,3
461699062,0
8770595,6
953208322,8
789903995,3
595017577,4
305488632,5
440766487,0
123087018,2
381588780,5
690927420,9
192450859,2
232302754,7
708762594,3
550353806,4
825755913,1
85340405,6
835297123,1
748356074,3
334547738,5
571185780,4
938172859,8
363634211,5
827801683,1
917521943,8
156922676,2
552252690,4
70890611,6
592645546,4
114746911,2
570933263,4
138892492,2
610166548,9
585769935,4
1251589,6
879450150,1
157406685,2
835281187,1
788412013,3
2736616,6
163148536,2
35180667,6
796259548,3
282892556,7
626685794,9
726288110,3
747838481,3
453758536,0
955495586,8
830348380,1
285294692,7
616250647,9
502427522,0
725072839,3
805352829,1
218372366,7
603692212,9
529714765,4
362841732,5
167306849,2
624852197,9
531758011,4
9410502,6
43614095,6
971464553,8
149349098,2
909931573,8
545283044,4
7833938,6
121064108,2
579879691,4
587950781,4
427640833,0
89186089,6
219049420,7
31875294,6
265328345,7
327848915,5
925120689,8
236988034,7
392394794,5
500048901,0
868891893,1
965526682,8
812036539,1
12597037,6
687022355,9
192998217,2
283557047,7
511047027,4
897701986,1
493977520,0
243046388,7
967230275,8
117024760,2
112967522,2
971727403,8
516252069,4
215126457,7
125486785,2
800209170,3
242467261,7
646751219,9
800569707,3
683241900,9
694443497,9
709927424,3
246282512,7
453125505,0
915442648,8
281060387,7
518328641,4
580644906,4
362922488,5
138265226,2
522542341,4
473556431,0
43963183,6
950861735,8
295514326,7
104611487,2
172360303,2
138813558,2
320313272,5
202168481,7
814057990,1
565087419,4
297882324,7
466197198,0
875568039,1
681717181,9
795002767,3
394573334,5
220938585,7
733598660,3
634404897,9
316318124,5
564744516,4
12102627,6
504865506,0
441482344,0
108865229,2
32411544,6
295976360,7
239240082,7
119527871,2
847309731,1
387735160,5
953275777,8
678564298,9
334081379,5
3465448,6
244013627,7
562868784,4
791540307,3
577139453,4
379804536,5
989600375,8
630906640,9
713500971,3
732279687,3
182219887,2
646147984,9
60359891,6
617952350,9
547322360,4
281253169,7
995030320,8
958438475,8
369817710,5
233345125,7
322762650,5
2814300,6
939362644,8
936163345,8
422682409,0
273087682,7
802954075,1
73293213,6
773640285,3
452436476,0
665971266,9
181005869,2
250549937,7
465427493,0
257801325,7
888496596,1
315496876,5
406940879,0
222305459,7
854762729,1
151398830,2
697017277,9
272724560,7
16341144,6
262455043,7
873359594,1
723083375,3
524479469,4
334601006,5
600879389,4
551739958,4
708836677,3
205900861,7
604589057,9
500363514,0
271813317,7
666794722,9
742693363,3
716801348,3
898945742,1
178457403,2
239519572,7
286671560,7
98366706,2
484271797,0
410718477,0
749671439,3
257314303,7
302439606,5
791461323,3
280529065,7
172591938,2
738846451,3
118795728,2
63468942,6
203164672,7
570984712,4
350165601,5
267177526,7
700340554,9
399541294,5
519263492,4
910983971,8
33605942,6
820555652,1
389610159,5
13369814,6
315476423,5
797303052,3
71790619,6
866106353,1
738346505,3
732566065,3
363534521,5
424524311,0
500725863,0
783873762,3
561254709,4
971968017,8
738370481,3
793661472,3
492552181,0
9569005,6
527501156,4
500129575,0
180291871,2
42098047,6
26893750,6
162972274,2
901199975,8
518227146,4
486980799,0
258993838,7
571569694,4
140935759,2
613947969,9
588810183,4
771135136,3
436799463,0
276528652,7
623220451,9
196205270,2
413646601,0
894408811,1
259337094,7
593096322,4
966449796,8
762682900,3
889398517,1
253429900,7
659817094,9
732464661,3
950667545,8
331268350,5
309981309,5
721585254,3
669720989,9
803639854,1
916992531,8
261471290,7
277459065,7
442521110,0
797157733,3
44982116,6
705485620,3
896356536,1
514382117,4
175589880,2
877033742,1
138306087,2
61951535,6
58203652,6
123083065,2
666516454,9
287631480,7
206809536,7
288610939,7
129810735,2
734446855,3
701249963,9
119592728,2
693733329,9
682383474,9
539442793,4
712954255,3
510519360,4
545257822,4
612202381,9
832152603,1
536777450,4
332040255,5
458906699,0
790020189,3
867456465,1
178951935,2
37132160,6
750162679,3
922187277,8
98875003,2
921406363,8
307469472,5
250437211,7
934933166,8
132164774,2
862754750,1
43835206,6
472934813,0
447418516,0
822436801,1
419621103,0
710355842,3
82131853,6
91671480,6
280185771,7
275384725,7
126504839,2
571857404,4
560193912,4
621274678,9
742057567,3
328925526,5
181803732,2
107020913,2
200178120,7
66731462,6
129485949,2
869249116,1
989372166,8
545943953,4
479851871,0
794097110,3
74033092,6
842168992,1
285003186,7
622782075,9
669723524,9
486443793,0
100292204,2
858586979,1
536911314,4
424751227,0
545193889,4
533407477,4
637277463,9
446978423,0
404082843,5
726293330,3
463092128,0
147395745,2
447060683,0
868098253,1
221082607,7
275361589,7
981223384,8
995711074,8
441796305,0
570352485,4
948898184,8
59370289,6
337744013,5
844231110,1
664395070,9
438170605,0
13166933,6
61476786,6
699540159,9
5268576,6
811402932,1
48625519,6
117778840,2
910030066,8
10905716,6
543582676,4
843442089,1
986183878,8
765034380,3
14045024,6
471327106,0
249944472,7
940227770,8
688310156,9
156128580,2
662427564,9
441112254,0
388170828,5
199040645,7
203037660,7
403497244,5
408632411,0
687097694,9
432670078,0
299090861,7
981070431,8
286187587,7
179514170,2
796925427,3
269039283,7
164310630,2
66364648,6
910135353,8
330570312,5
147311590,2
262914527,7
992636639,8
739715560,3
213426726,7
779357020,3
828703606,1
432833043,0
299929533,7
830872045,1
461779031,0
336199933,5
82488442,6
624287812,9
319088689,5
903507950,8
57062121,6
353687840,5
779036236,3
500568680,0
914606494,8
